haulid,lengthclass,sppLatin,numlengthclass,year,latitudestart,longitudestart
p05011149324,smalljuv,balistes capriscus,0,2001,31.64,-79.66
p05011206324,adult,balistes capriscus,1,2001,31.44,-80.35
p05011206324,largejuv,balistes capriscus,0,2001,31.44,-80.35
p05011206324,smalljuv,balistes capriscus,0,2001,31.44,-80.35
p05011301324,adult,balistes capriscus,1,2001,32.78,-78.65
p05011301324,largejuv,balistes capriscus,0,2001,32.78,-78.65
p05011301324,smalljuv,balistes capriscus,0,2001,32.78,-78.65
p05011302324,adult,balistes capriscus,4,2001,32.78,-78.65
p05011302324,largejuv,balistes capriscus,0,2001,32.78,-78.65
p05011302324,smalljuv,balistes capriscus,0,2001,32.78,-78.65
p05011305324,adult,balistes capriscus,2,2001,32.78,-78.64
p05011305324,largejuv,balistes capriscus,0,2001,32.78,-78.64
p05011305324,smalljuv,balistes capriscus,0,2001,32.78,-78.64
p05020219324,adult,balistes capriscus,3,2002,32.59,-79.15
p05020219324,largejuv,balistes capriscus,0,2002,32.59,-79.15
p05020219324,smalljuv,balistes capriscus,0,2002,32.59,-79.15
p05040100324,adult,balistes capriscus,6,2004,32.23,-79.7
p05040100324,largejuv,balistes capriscus,0,2004,32.23,-79.7
p05040100324,smalljuv,balistes capriscus,0,2004,32.23,-79.7
p05040291324,adult,balistes capriscus,2,2004,33.3,-78.45
p05040291324,largejuv,balistes capriscus,0,2004,33.3,-78.45
p05040291324,smalljuv,balistes capriscus,0,2004,33.3,-78.45
p05040323324,adult,balistes capriscus,1,2004,33.96,-76.76
p05040323324,largejuv,balistes capriscus,0,2004,33.96,-76.76
p05040323324,smalljuv,balistes capriscus,0,2004,33.96,-76.76
p05040377324,adult,balistes capriscus,1,2004,32.78,-78.66
p05040377324,largejuv,balistes capriscus,0,2004,32.78,-78.66
p05040377324,smalljuv,balistes capriscus,0,2004,32.78,-78.66
p05050241324,adult,balistes capriscus,3,2005,32.28,-79.73
p05050241324,largejuv,balistes capriscus,0,2005,32.28,-79.73
p05050241324,smalljuv,balistes capriscus,0,2005,32.28,-79.73
p05050247324,adult,balistes capriscus,6,2005,32.59,-79.15
p05050247324,largejuv,balistes capriscus,0,2005,32.59,-79.15
p05050247324,smalljuv,balistes capriscus,0,2005,32.59,-79.15
p05060270324,adult,balistes capriscus,1,2006,32.24,-79.7
p05060270324,largejuv,balistes capriscus,0,2006,32.24,-79.7
p05060270324,smalljuv,balistes capriscus,0,2006,32.24,-79.7
p05060277324,adult,balistes capriscus,1,2006,32.04,-79.43
p05060277324,largejuv,balistes capriscus,0,2006,32.04,-79.43
p05060277324,smalljuv,balistes capriscus,0,2006,32.04,-79.43
p05070162324,adult,balistes capriscus,1,2007,32.79,-78.64
p05070162324,largejuv,balistes capriscus,0,2007,32.79,-78.64
p05070162324,smalljuv,balistes capriscus,0,2007,32.79,-78.64
p05070262324,adult,balistes capriscus,5,2007,31.68,-80.33
p05070262324,largejuv,balistes capriscus,0,2007,31.68,-80.33
p05070262324,smalljuv,balistes capriscus,0,2007,31.68,-80.33
p05070272324,adult,balistes capriscus,2,2007,31.42,-80.37
p05070272324,largejuv,balistes capriscus,0,2007,31.42,-80.37
p05070272324,smalljuv,balistes capriscus,0,2007,31.42,-80.37
p05070474324,adult,balistes capriscus,4,2007,31.74,-80.23
p05070474324,largejuv,balistes capriscus,0,2007,31.74,-80.23
p05070474324,smalljuv,balistes capriscus,0,2007,31.74,-80.23
p05070486324,adult,balistes capriscus,1,2007,31.43,-80.35
p05070486324,largejuv,balistes capriscus,0,2007,31.43,-80.35
p05070486324,smalljuv,balistes capriscus,0,2007,31.43,-80.35
p05070526324,adult,balistes capriscus,2,2007,31.59,-80.77
p05070526324,largejuv,balistes capriscus,0,2007,31.59,-80.77
p05070526324,smalljuv,balistes capriscus,0,2007,31.59,-80.77
p05090295324,adult,balistes capriscus,2,2009,31.68,-80.33
p05090295324,largejuv,balistes capriscus,0,2009,31.68,-80.33
p05090295324,smalljuv,balistes capriscus,0,2009,31.68,-80.33
p05090567324,adult,balistes capriscus,4,2009,31.74,-80.23
p05090567324,largejuv,balistes capriscus,0,2009,31.74,-80.23
p05090567324,smalljuv,balistes capriscus,0,2009,31.74,-80.23
p05090633324,adult,balistes capriscus,8,2009,32.34,-79.21
p05090633324,largejuv,balistes capriscus,0,2009,32.34,-79.21
p05090633324,smalljuv,balistes capriscus,0,2009,32.34,-79.21
p05100122324,adult,balistes capriscus,1,2010,33.84,-77.28
p05100122324,largejuv,balistes capriscus,0,2010,33.84,-77.28
p05100122324,smalljuv,balistes capriscus,0,2010,33.84,-77.28
p05100234324,adult,balistes capriscus,1,2010,33.27,-78.43
p05100234324,largejuv,balistes capriscus,0,2010,33.27,-78.43
p05100234324,smalljuv,balistes capriscus,0,2010,33.27,-78.43
p05100399324,adult,balistes capriscus,3,2010,31.68,-80.34
p05100399324,largejuv,balistes capriscus,0,2010,31.68,-80.34
p05100399324,smalljuv,balistes capriscus,0,2010,31.68,-80.34
t60100060324,adult,balistes capriscus,9,2010,31.74,-80.22
t60100060324,largejuv,balistes capriscus,0,2010,31.74,-80.22
t60100060324,smalljuv,balistes capriscus,0,2010,31.74,-80.22
t60101105324,adult,balistes capriscus,17,2010,30.75,-80.21
t60101105324,largejuv,balistes capriscus,0,2010,30.75,-80.21
t60101105324,smalljuv,balistes capriscus,0,2010,30.75,-80.21
t59103217324,adult,balistes capriscus,2,2010,33.25,-77.82
t59103217324,largejuv,balistes capriscus,0,2010,33.25,-77.82
t59103217324,smalljuv,balistes capriscus,0,2010,33.25,-77.82
t59103221324,adult,balistes capriscus,2,2010,33.26,-77.82
t59103221324,largejuv,balistes capriscus,0,2010,33.26,-77.82
t59103221324,smalljuv,balistes capriscus,0,2010,33.26,-77.82
t60101111324,adult,balistes capriscus,9,2010,30.64,-80.21
t60101111324,largejuv,balistes capriscus,0,2010,30.64,-80.21
t60101111324,smalljuv,balistes capriscus,0,2010,30.64,-80.21
t59103227324,adult,balistes capriscus,3,2010,31.4,-80.59
t59103227324,largejuv,balistes capriscus,0,2010,31.4,-80.59
t59103227324,smalljuv,balistes capriscus,0,2010,31.4,-80.59
t60101230324,adult,balistes capriscus,4,2010,29.16,-80.54
t60101230324,largejuv,balistes capriscus,0,2010,29.16,-80.54
t60101230324,smalljuv,balistes capriscus,0,2010,29.16,-80.54
t60101233324,adult,balistes capriscus,3,2010,29.16,-80.55
t60101233324,largejuv,balistes capriscus,0,2010,29.16,-80.55
t60101233324,smalljuv,balistes capriscus,0,2010,29.16,-80.55
p05110024324,adult,balistes capriscus,3,2011,33.25,-77.82
p05110024324,largejuv,balistes capriscus,0,2011,33.25,-77.82
p05110024324,smalljuv,balistes capriscus,0,2011,33.25,-77.82
t60113523324,adult,balistes capriscus,8,2011,31.73,-80.23
t60113523324,largejuv,balistes capriscus,0,2011,31.73,-80.23
t60113523324,smalljuv,balistes capriscus,0,2011,31.73,-80.23
p05110538324,adult,balistes capriscus,6,2011,32.77,-78.5
p05110538324,largejuv,balistes capriscus,0,2011,32.77,-78.5
p05110538324,smalljuv,balistes capriscus,0,2011,32.77,-78.5
t60113652324,adult,balistes capriscus,11,2011,31.22,-79.89
t60113652324,largejuv,balistes capriscus,0,2011,31.22,-79.89
t60113652324,smalljuv,balistes capriscus,0,2011,31.22,-79.89
t60123022324,adult,balistes capriscus,3,2012,29.17,-80.58
t60123022324,largejuv,balistes capriscus,0,2012,29.17,-80.58
t60123022324,smalljuv,balistes capriscus,0,2012,29.17,-80.58
t60123031324,adult,balistes capriscus,3,2012,29.16,-80.55
t60123031324,largejuv,balistes capriscus,0,2012,29.16,-80.55
t60123031324,smalljuv,balistes capriscus,0,2012,29.16,-80.55
p05120051324,adult,balistes capriscus,3,2012,32.59,-79.13
p05120051324,largejuv,balistes capriscus,0,2012,32.59,-79.13
p05120051324,smalljuv,balistes capriscus,0,2012,32.59,-79.13
p05120072324,adult,balistes capriscus,1,2012,32.35,-79.62
p05120072324,largejuv,balistes capriscus,0,2012,32.35,-79.62
p05120072324,smalljuv,balistes capriscus,0,2012,32.35,-79.62
t60123224324,adult,balistes capriscus,1,2012,29.07,-80.53
t60123224324,largejuv,balistes capriscus,0,2012,29.07,-80.53
t60123224324,smalljuv,balistes capriscus,0,2012,29.07,-80.53
p05120260324,adult,balistes capriscus,2,2012,34.59,-76.93
p05120260324,largejuv,balistes capriscus,0,2012,34.59,-76.93
p05120260324,smalljuv,balistes capriscus,0,2012,34.59,-76.93
t60123402324,adult,balistes capriscus,4,2012,29.32,-80.41
t60123402324,largejuv,balistes capriscus,0,2012,29.32,-80.41
t60123402324,smalljuv,balistes capriscus,0,2012,29.32,-80.41
t60128010324,adult,balistes capriscus,3,2012,34.56,-76.2
t60128010324,largejuv,balistes capriscus,0,2012,34.56,-76.2
t60128010324,smalljuv,balistes capriscus,0,2012,34.56,-76.2
t60128012324,adult,balistes capriscus,3,2012,34.56,-76.21
t60128012324,largejuv,balistes capriscus,0,2012,34.56,-76.21
t60128012324,smalljuv,balistes capriscus,0,2012,34.56,-76.21
p05120371324,adult,balistes capriscus,2,2012,32.6,-79.33
p05120371324,largejuv,balistes capriscus,0,2012,32.6,-79.33
p05120371324,smalljuv,balistes capriscus,0,2012,32.6,-79.33
t60128186324,adult,balistes capriscus,11,2012,34.62,-76.17
t60128186324,largejuv,balistes capriscus,0,2012,34.62,-76.17
t60128186324,smalljuv,balistes capriscus,0,2012,34.62,-76.17
t60128194324,adult,balistes capriscus,5,2012,34.62,-76.15
t60128194324,largejuv,balistes capriscus,0,2012,34.62,-76.15
t60128194324,smalljuv,balistes capriscus,0,2012,34.62,-76.15
t60128222324,adult,balistes capriscus,12,2012,34.62,-76.14
t60128222324,largejuv,balistes capriscus,0,2012,34.62,-76.14
t60128222324,smalljuv,balistes capriscus,0,2012,34.62,-76.14
t60128361324,adult,balistes capriscus,1,2012,34.56,-76.24
t60128361324,largejuv,balistes capriscus,0,2012,34.56,-76.24
t60128361324,smalljuv,balistes capriscus,0,2012,34.56,-76.24
t60128382324,adult,balistes capriscus,12,2012,34.57,-76.23
t60128382324,largejuv,balistes capriscus,0,2012,34.57,-76.23
t60128382324,smalljuv,balistes capriscus,0,2012,34.57,-76.23
t60123604324,adult,balistes capriscus,1,2012,30.56,-80.72
t60123604324,largejuv,balistes capriscus,0,2012,30.56,-80.72
t60123604324,smalljuv,balistes capriscus,0,2012,30.56,-80.72
t60123678324,adult,balistes capriscus,2,2012,29.15,-80.83
t60123678324,largejuv,balistes capriscus,0,2012,29.15,-80.83
t60123678324,smalljuv,balistes capriscus,0,2012,29.15,-80.83
t60123688324,adult,balistes capriscus,5,2012,29.23,-80.7
t60123688324,largejuv,balistes capriscus,0,2012,29.23,-80.7
t60123688324,smalljuv,balistes capriscus,0,2012,29.23,-80.7
t60133140324,adult,balistes capriscus,3,2013,30.52,-80.46
t60133140324,largejuv,balistes capriscus,0,2013,30.52,-80.46
t60133140324,smalljuv,balistes capriscus,0,2013,30.52,-80.46
t60133220324,adult,balistes capriscus,7,2013,29.09,-80.59
t60133220324,largejuv,balistes capriscus,0,2013,29.09,-80.59
t60133220324,smalljuv,balistes capriscus,0,2013,29.09,-80.59
t60133608324,adult,balistes capriscus,4,2013,31.95,-80.3
t60133608324,largejuv,balistes capriscus,0,2013,31.95,-80.3
t60133608324,smalljuv,balistes capriscus,0,2013,31.95,-80.3
p05130387324,adult,balistes capriscus,4,2013,35.01,-75.47
p05130387324,largejuv,balistes capriscus,0,2013,35.01,-75.47
p05130387324,smalljuv,balistes capriscus,0,2013,35.01,-75.47
p05130430324,adult,balistes capriscus,5,2013,34.57,-76.22
p05130430324,largejuv,balistes capriscus,0,2013,34.57,-76.22
p05130430324,smalljuv,balistes capriscus,0,2013,34.57,-76.22
p05130438324,adult,balistes capriscus,1,2013,34.56,-76.23
p05130438324,largejuv,balistes capriscus,0,2013,34.56,-76.23
p05130438324,smalljuv,balistes capriscus,0,2013,34.56,-76.23
p05130439324,adult,balistes capriscus,1,2013,34.55,-76.23
p05130439324,largejuv,balistes capriscus,0,2013,34.55,-76.23
p05130439324,smalljuv,balistes capriscus,0,2013,34.55,-76.23
p05130442324,adult,balistes capriscus,30,2013,34.56,-76.25
p05130442324,largejuv,balistes capriscus,0,2013,34.56,-76.25
p05130442324,smalljuv,balistes capriscus,0,2013,34.56,-76.25
p05130452324,adult,balistes capriscus,5,2013,34.54,-76.21
p05130452324,largejuv,balistes capriscus,0,2013,34.54,-76.21
p05130452324,smalljuv,balistes capriscus,0,2013,34.54,-76.21
p05130453324,adult,balistes capriscus,1,2013,34.53,-76.21
p05130453324,largejuv,balistes capriscus,0,2013,34.53,-76.21
p05130453324,smalljuv,balistes capriscus,0,2013,34.53,-76.21
p05130467324,adult,balistes capriscus,1,2013,34.58,-76.31
p05130467324,largejuv,balistes capriscus,0,2013,34.58,-76.31
p05130467324,smalljuv,balistes capriscus,0,2013,34.58,-76.31
p05130486324,adult,balistes capriscus,1,2013,34.52,-76.35
p05130486324,largejuv,balistes capriscus,0,2013,34.52,-76.35
p05130486324,smalljuv,balistes capriscus,0,2013,34.52,-76.35
p05130488324,adult,balistes capriscus,2,2013,34.51,-76.35
p05130488324,largejuv,balistes capriscus,0,2013,34.51,-76.35
p05130488324,smalljuv,balistes capriscus,0,2013,34.51,-76.35
t60134282324,adult,balistes capriscus,2,2013,29.86,-80.54
t60134282324,largejuv,balistes capriscus,0,2013,29.86,-80.54
t60134282324,smalljuv,balistes capriscus,0,2013,29.86,-80.54
p05140020324,adult,balistes capriscus,3,2014,32.34,-79.21
p05140020324,largejuv,balistes capriscus,0,2014,32.34,-79.21
p05140020324,smalljuv,balistes capriscus,0,2014,32.34,-79.21
p05140271324,adult,balistes capriscus,11,2014,32.07,-79.95
p05140271324,largejuv,balistes capriscus,0,2014,32.07,-79.95
p05140271324,smalljuv,balistes capriscus,0,2014,32.07,-79.95
t60143663324,adult,balistes capriscus,8,2014,33.33,-77.69
t60143663324,largejuv,balistes capriscus,0,2014,33.33,-77.69
t60143663324,smalljuv,balistes capriscus,0,2014,33.33,-77.69
t60143687324,adult,balistes capriscus,6,2014,33.38,-77.61
t60143687324,largejuv,balistes capriscus,0,2014,33.38,-77.61
t60143687324,smalljuv,balistes capriscus,0,2014,33.38,-77.61
p05140285324,adult,balistes capriscus,15,2014,32.01,-79.94
p05140285324,largejuv,balistes capriscus,0,2014,32.01,-79.94
p05140285324,smalljuv,balistes capriscus,0,2014,32.01,-79.94
t60143916324,adult,balistes capriscus,7,2014,33.19,-77.94
t60143916324,largejuv,balistes capriscus,0,2014,33.19,-77.94
t60143916324,smalljuv,balistes capriscus,0,2014,33.19,-77.94
t60144181324,adult,balistes capriscus,8,2014,30.89,-80.6
t60144181324,largejuv,balistes capriscus,0,2014,30.89,-80.6
t60144181324,smalljuv,balistes capriscus,0,2014,30.89,-80.6
t60144185324,adult,balistes capriscus,6,2014,30.56,-80.74
t60144185324,largejuv,balistes capriscus,0,2014,30.56,-80.74
t60144185324,smalljuv,balistes capriscus,0,2014,30.56,-80.74
p05150048324,adult,balistes capriscus,5,2015,32.61,-79.21
p05150048324,largejuv,balistes capriscus,0,2015,32.61,-79.21
p05150048324,smalljuv,balistes capriscus,0,2015,32.61,-79.21
t60153196324,adult,balistes capriscus,8,2015,32.05,-79.9
t60153196324,largejuv,balistes capriscus,0,2015,32.05,-79.9
t60153196324,smalljuv,balistes capriscus,0,2015,32.05,-79.9
t60153288324,adult,balistes capriscus,1,2015,29.17,-80.52
t60153288324,largejuv,balistes capriscus,0,2015,29.17,-80.52
t60153288324,smalljuv,balistes capriscus,0,2015,29.17,-80.52
t60153417324,adult,balistes capriscus,1,2015,28.24,-80.24
t60153417324,largejuv,balistes capriscus,0,2015,28.24,-80.24
t60153417324,smalljuv,balistes capriscus,0,2015,28.24,-80.24
t60153585324,adult,balistes capriscus,8,2015,34.61,-76.19
t60153585324,largejuv,balistes capriscus,0,2015,34.61,-76.19
t60153585324,smalljuv,balistes capriscus,0,2015,34.61,-76.19
t60153604324,adult,balistes capriscus,4,2015,34.52,-76.21
t60153604324,largejuv,balistes capriscus,0,2015,34.52,-76.21
t60153604324,smalljuv,balistes capriscus,0,2015,34.52,-76.21
p05150561324,adult,balistes capriscus,3,2015,33.33,-77.69
p05150561324,largejuv,balistes capriscus,0,2015,33.33,-77.69
p05150561324,smalljuv,balistes capriscus,0,2015,33.33,-77.69
t60153989324,adult,balistes capriscus,1,2015,29.18,-80.59
t60153989324,largejuv,balistes capriscus,0,2015,29.18,-80.59
t60153989324,smalljuv,balistes capriscus,0,2015,29.18,-80.59
p05160147324,adult,balistes capriscus,3,2016,32.23,-79.7
p05160147324,largejuv,balistes capriscus,0,2016,32.23,-79.7
p05160147324,smalljuv,balistes capriscus,0,2016,32.23,-79.7
p05160161324,adult,balistes capriscus,21,2016,32.61,-79.21
p05160161324,largejuv,balistes capriscus,0,2016,32.61,-79.21
p05160161324,smalljuv,balistes capriscus,0,2016,32.61,-79.21
t60163427324,adult,balistes capriscus,2,2016,34.61,-76.17
t60163427324,largejuv,balistes capriscus,0,2016,34.61,-76.17
t60163427324,smalljuv,balistes capriscus,0,2016,34.61,-76.17
t60163639324,adult,balistes capriscus,1,2016,34.44,-76.9
t60163639324,largejuv,balistes capriscus,0,2016,34.44,-76.9
t60163639324,smalljuv,balistes capriscus,0,2016,34.44,-76.9
t60163659324,adult,balistes capriscus,2,2016,34.26,-76.81
t60163659324,largejuv,balistes capriscus,0,2016,34.26,-76.81
t60163659324,smalljuv,balistes capriscus,0,2016,34.26,-76.81
p05160215324,adult,balistes capriscus,1,2016,33.5,-77.87
p05160215324,largejuv,balistes capriscus,0,2016,33.5,-77.87
p05160215324,smalljuv,balistes capriscus,0,2016,33.5,-77.87
p05160255324,adult,balistes capriscus,1,2016,32.79,-78.78
p05160255324,largejuv,balistes capriscus,0,2016,32.79,-78.78
p05160255324,smalljuv,balistes capriscus,0,2016,32.79,-78.78
p05160294324,adult,balistes capriscus,1,2016,34.33,-77.19
p05160294324,largejuv,balistes capriscus,0,2016,34.33,-77.19
p05160294324,smalljuv,balistes capriscus,0,2016,34.33,-77.19
t60163758324,adult,balistes capriscus,14,2016,28.84,-80.66
t60163758324,largejuv,balistes capriscus,0,2016,28.84,-80.66
t60163758324,smalljuv,balistes capriscus,0,2016,28.84,-80.66
t60163851324,adult,balistes capriscus,18,2016,30.51,-80.58
t60163851324,largejuv,balistes capriscus,0,2016,30.51,-80.58
t60163851324,smalljuv,balistes capriscus,0,2016,30.51,-80.58
p05160580324,adult,balistes capriscus,4,2016,32.79,-78.65
p05160580324,largejuv,balistes capriscus,0,2016,32.79,-78.65
p05160580324,smalljuv,balistes capriscus,0,2016,32.79,-78.65
p05160582324,adult,balistes capriscus,2,2016,32.79,-78.64
p05160582324,largejuv,balistes capriscus,0,2016,32.79,-78.64
p05160582324,smalljuv,balistes capriscus,0,2016,32.79,-78.64
t60164128324,adult,balistes capriscus,20,2016,29.23,-80.7
t60164128324,largejuv,balistes capriscus,0,2016,29.23,-80.7
t60164128324,smalljuv,balistes capriscus,0,2016,29.23,-80.7
p05160649324,adult,balistes capriscus,4,2016,33.19,-77.94
p05160649324,largejuv,balistes capriscus,0,2016,33.19,-77.94
p05160649324,smalljuv,balistes capriscus,0,2016,33.19,-77.94
p05160650324,adult,balistes capriscus,14,2016,33.19,-77.94
p05160650324,largejuv,balistes capriscus,0,2016,33.19,-77.94
p05160650324,smalljuv,balistes capriscus,0,2016,33.19,-77.94
p05901114324,adult,balistes capriscus,1,1990,32.24,-79.7
p05901114324,largejuv,balistes capriscus,0,1990,32.24,-79.7
p05901114324,smalljuv,balistes capriscus,0,1990,32.24,-79.7
p05911016324,adult,balistes capriscus,1,1991,32.5,-79.69
p05911016324,largejuv,balistes capriscus,0,1991,32.5,-79.69
p05911016324,smalljuv,balistes capriscus,0,1991,32.5,-79.69
p05911292324,adult,balistes capriscus,1,1991,32.28,-79.73
p05911292324,largejuv,balistes capriscus,0,1991,32.28,-79.73
p05911292324,smalljuv,balistes capriscus,0,1991,32.28,-79.73
p05911347324,adult,balistes capriscus,2,1991,32.28,-79.72
p05911347324,largejuv,balistes capriscus,0,1991,32.28,-79.72
p05911347324,smalljuv,balistes capriscus,0,1991,32.28,-79.72
p05921176324,adult,balistes capriscus,1,1992,32.78,-78.65
p05921176324,largejuv,balistes capriscus,0,1992,32.78,-78.65
p05921176324,smalljuv,balistes capriscus,0,1992,32.78,-78.65
p05921243324,adult,balistes capriscus,1,1992,33.74,-77.28
p05921243324,largejuv,balistes capriscus,0,1992,33.74,-77.28
p05921243324,smalljuv,balistes capriscus,0,1992,33.74,-77.28
p05921327324,adult,balistes capriscus,1,1992,33.28,-78.44
p05921327324,largejuv,balistes capriscus,0,1992,33.28,-78.44
p05921327324,smalljuv,balistes capriscus,0,1992,33.28,-78.44
p05921336324,adult,balistes capriscus,2,1992,33.48,-78.25
p05921336324,largejuv,balistes capriscus,0,1992,33.48,-78.25
p05921336324,smalljuv,balistes capriscus,0,1992,33.48,-78.25
